"_parent_id","value","_id"
"a78e1808-6615-4ed5-b2a9-c6ddcfc3f3d8","@{competitor=}","9ad865c9-616f-4c8b-8532-39b86dff52f0"
"a78e1808-6615-4ed5-b2a9-c6ddcfc3f3d8","@{competitor=}","c1993f45-0844-43de-baa3-3978828242c6"
"a78e1808-6615-4ed5-b2a9-c6ddcfc3f3d8","@{competitor=}","ee06635a-b032-4bbd-ba7f-cb071b04256e"
"a78e1808-6615-4ed5-b2a9-c6ddcfc3f3d8","@{competitor=}","6839a159-766f-48a2-b369-dd9be70494ea"
"a78e1808-6615-4ed5-b2a9-c6ddcfc3f3d8","@{competitor=}","9440a08e-653c-4e97-adf8-cc1e85d0f090"
"a78e1808-6615-4ed5-b2a9-c6ddcfc3f3d8","@{competitor=}","bd532074-51f6-4c7b-af1d-84870f6e2157"
"a78e1808-6615-4ed5-b2a9-c6ddcfc3f3d8","@{competitor=}","fbcc8eec-11e1-4446-8273-a68a3d08e3a7"
"a78e1808-6615-4ed5-b2a9-c6ddcfc3f3d8","@{competitor=}","9c7d2c37-0809-4127-ade3-a82ee449c591"
"fcee429b-c017-4e2a-ac2d-6d6761139f00","@{competitor=}","2945a779-c7a6-410c-a050-44afc8ced74b"
"fcee429b-c017-4e2a-ac2d-6d6761139f00","@{competitor=}","371e150e-fa67-448a-9dd2-c2f1441f0c1a"
"fcee429b-c017-4e2a-ac2d-6d6761139f00","@{competitor=}","6f75c92e-6052-4d64-a716-fab0baa30d43"
"fcee429b-c017-4e2a-ac2d-6d6761139f00","@{competitor=}","a325673c-ac7b-4ef9-b972-236c884cb4ce"
"fcee429b-c017-4e2a-ac2d-6d6761139f00","@{competitor=}","1f496200-65d3-43ea-a852-e488e10e6a10"
"fcee429b-c017-4e2a-ac2d-6d6761139f00","@{competitor=}","2fbe79ca-4f47-4f68-869d-084239e9f63f"
"fcee429b-c017-4e2a-ac2d-6d6761139f00","@{competitor=}","4bfd3b15-0ff6-4017-a4ad-236f2f146978"
